encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
YXRArtPEJKcP	MICRO	Mas	Santiago	Mujer	4	PORQUE TENGO EMPLEADOS QUE SOLO USAN DATOS Y NO SALDO PARA LLAMAR Y TENGO OTROS QUE SOLO USAN PARA LLAMAR Y NO DATOS Y ENTEL ME DIJO QUE PODRIA JUNTAR TODOS EN UNA BOLSA PARA ASI PODER USAR TODO LOS DATOS Y SALDO DE LLAMADAS, PERO LUEGO NO SE PUDO Y ME DIJERON QUE ESO NO SE PUEDE HACER, ENTONCES ME TOCA RECARGAR CUANDO SE LES ACABA EL SALDO CUANDO EN LAS OTRAS LINEAS AUN HAY DISPONIBLE	Malos planes  / planes poco flexibles	LAS CONDES	NA
Sz8jtIhd23Rn	PYME	Mas	Regiones	Hombre	5	A VECES TENGO PROBLEM AD ECONEXION EN DIFERENTES LUGARES DONDE TRABJAO PIERDO CONEXION DE INTERNET MINERIA LUAGRES DIFERENTE CUANDO ESTOY EN CIUDAD	Mala conectividad,Poca continuidad del servicio  / se corta el servicio	NOGALES	NA
Kl2OvqAaeVnc	PYME	Mas	Regiones	Hombre	4	PORQUE TIENE MALA SEÑAL Y MALA COBERTURA EN CON CON EN QUILPUE Y EN VILLA ALEMANA EN GENERAL	Mala señal / pérdida de señal / interferencias,Mala / poco cobertura	QUILPUE	NA
JSEtoE9iUmxk	PYME	Mas	Santiago	Mujer	5	PAGO DEMASIADO Y NO TENGO BENEFICIOS PAGO DEMASIADO POR LA COMPETENCIA Y NO ME CAMBIO PORQUE TODOS TIENEN MI NUMERO Y TIENEN BUENA SEÑAL	Precios altos / es caro / alzas de precio,Pocas / malas ofertas,Buena señal / no hay caídas de la señal / señal nítida	INDEPENDENCIA	NA
diWOnpp2XoqY	GGEE	MV	Santiago	Hombre	7	PORQUE CADA VEZ QUE LO HE SOLICITADO  HACEN RAPIDO LA ULTIMA VEZ ME HICIERON UN DESCUENTO EN EL PLAN Y YO NI SIQUIERA HE PEDIDO UN DESCUENTO ME HICIERON UN DESCUENTO EN EL PLAN QUITAR UN NUMERO AGREAGAR UN NUMERO HACER CAMBIO DE EQUIPOS,	Rapidez / eficiencia en solución de problemas,Buenas ofertas,Buena calidad de equipos / buenos aparatos	LAS CONDES	NA
zoSxcgmpyiFj	PYME	AP	Regiones	Hombre	1	PORQUE NO RESPETARON LOS CONTRATOS, LO QUE OFRECIERON PARA HACER LA PORTABILIDAD, HABIA UNA DIFERENCIA EN EL VALOR, NADIE SE HACE CARGO	No cumplen con lo que ofrecen,Precios altos / es caro / alzas de precio	CHILOE	NA
CxDlqcWGB9nI	PYME	Mas	Santiago	Hombre	7	PORQUE TIENE BUENA COBERTURA, BUENA CALIDAD DE SEÑAL, INTERNET ESTABLE CUANDO HE REQUERIDO ALGO ME CONTESTAN RAPIDO ME HAN RESUELTO LOS PROBLEMAS QUE PUDE HABER TENIDO	Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida,Continuidad del servicio,Buen funcionamiento de Internet / velocidad / estabilidad,Responden / resuelven requerimientos	QUINTA NORMAL SANTIAGO	NA
HaDsPf3hVd4v	GGEE	MP	Santiago	Hombre	5	MAS QUE NAD APOR LA POCA OFERTA EN PROMOCIONES Y DESCUENTOS, LO VALORES SON MUY ALTOS	Pocos beneficios,Pocas / malas ofertas,Precios altos / es caro / alzas de precio	SANTIAGO	JEFE DE ADMINISTRACION
IKkfrEtFxHxM	MICRO	Mas	Regiones	Hombre	6	PORQUE TIENE MAS VELOCIDAD EN LAS TRANSMISIÓN  DE DATOS CUANDO UNA DESCARGA LA TRANSMISIÓN ES DE 3.5 MG POR SEGUNDO CON MOVISTAR 1.5 A 2 Y CON ENTEL ES APROXIMADO 3 ENTEL CUANDO HE LLAMADO AL CALL CENTER ME A TOCADO CHILENOS QUE ATIENDEN BIEN EN MOVISTAR ATIENDEN EXTRANJEROS NO SON EFECTIVOS SE DEMORAN MUCHO EN RESOLVER PROBLEMAS	Buen funcionamiento de Internet / velocidad / estabilidad,Buena atención / amabilidad,Rapidez / eficiencia en solución de problemas	VIÑA DEL MAR	REPRESENTANTE
hzLV4esZfw5T	PYME	AV	Santiago	Hombre	6	BUEN SERVICIO, PODRIA SER MEJUOR SI LOS PRECIOS DE LOS EQUIPOS FYERASN MAS BARATOS	Buen servicio / conforme / satisfecho con el servicio,Faltan cosas por mejorar / no es perfecta,Equipos caros	SANTIAGO CENTRO	NA
KEaHXG0dQM14	PYME	MV	Santiago	Hombre	7	FUNCION ABIEN EL SISTEMA TELFONO PASAMOS EN DESIERTO LA RED SIEMPRE TIENE SEÑLA Y LO SEGUNDO LOS EJCUTIVOS SIEMPRE HAN SIDO PROACTIVOS RESULEVEN LOS PREOBLEM AEN FORMA RAPIDO	Funciona bien /sin problemas,Buen servicio de telefonía,Buena señal / no hay caídas de la señal / señal nítida,Buen ejecutivo / buena atención del ejecutivo,Rapidez / eficiencia en solución de problemas	PROVIDENCIA	NA
pIFcxLcavdGO	PYME	Mas	Regiones	Mujer	4	POR QUE LA SEÑAL ESTA MALA , EL INTERNET ESTA MALO SE DEMORA MUCHO EN CARGAR LAS PAGINAS EN GENERAL	Mala señal / pérdida de señal / interferencias,Internet lento / inestable	LA SERENA	NA
bjgBmp16WwtD	PYME	Mas	Santiago	Hombre	5	HE IDO A LA SUCURSAL Y NO ME ATIENDEN COMO DEBE SER DEMORAN MUCHO TIEMPO EN ATENDER TE DICEN LE VOY A ENVIAR UN CORREO Y NUNCA LLEGA VICUÑA MACKENA NO	Mal ejecutivo / mala atención del ejecutivo / Difícil contactar,No llaman / no se mantienen en contacto / no visitan	SAN RAMÓN SANTIAGO	GERENTE
0NoXu8NZkAIS	GGEE	AV	Santiago	Hombre	7	EL PRECIO VERSUS CALIDAD LA MEJOR LA COMPAÑIA QUE HEMOS TENIDO EN COBERTURA EN RELACION AL PRECIO	Buenos precios / económicos / barato,Buen plan / plan conveniente,Buena empresa / es la mejor empresa / es mejor que otras,Buena cobertura	SNA JOAQUIN	NA
5EspyiZhlu6g	PYME	MP	Regiones	Hombre	7	POR EL SEÑAL SIEMPRE SESTA CONCECTADA NUNCA SE CAE BUENA ATENCION SIEMPRES TIENE BUENA DISPOSICION INTERENT Y PRESENCIAL	Buena señal / no hay caídas de la señal / señal nítida,Buena conectividad,Buena atención / amabilidad	CONCEPCION	NA
2Nnn8CFWrhS4	MICRO	Mas	Regiones	Hombre	6	TENGO BUENA CONECTIVIDAD BUENA SEÑAL EN RURAL Y URBANA	Buena cobertura,Buena señal / no hay caídas de la señal / señal nítida	VALDIVIA	ODONTÓLOGO DENTISTA GERENTE DE LA SOCIEDAD
ZRYB961zswux	PYME	Mas	Santiago	Mujer	6	POR ALGUNOS PROBLEMAS PUNTUALES DE SEÑAL Y COBERTURA NO LLEGA UN PERIODO DE QUE NO A ENTRABAN LAS LLAMADAS LAS SEÑALES ERAN BAJAS	Mala señal / pérdida de señal / interferencias,Mala / poco cobertura,Poca continuidad del servicio  / se corta el servicio	SANTIAGO CENTRO	NA
8191rOWHO0dT	PYME	MP	Santiago	Mujer	7	PORQUE TODO LO QUE ES COMINIACIONES ES FLUIDO TE}NGO BUENA SEÑAL ES SERVICIO DE POST VENTA ES MUY BUENO QUE TE DAN SOLUCIONES EN FORMA INMEDIATA YO NO LO UTILIZO MUCHO LOS SERVICIOS POST VENTA PETO TE DAN SOLUCIONES EN TODAS PARTES EN DONDE ESTOY YO VIVO EN SANTIOAGO PERO VUIAJO MUCHO A AREGIONES	Continuidad del servicio,Buena señal / no hay caídas de la señal / señal nítida,Buen servicio de post venta,Rapidez / eficiencia en solución de problemas	PUDAHUEL	NA
RtB9ewu3InUt	GGEE	AP	Santiago	Hombre	6	PORQUE TIENE UN BUEN SERVICIO PERO A VECES CUESTA COMUNICARSE CON UN EJECUTIVO	Buen servicio / conforme / satisfecho con el servicio,Mal ejecutivo / mala atención del ejecutivo / Difícil contactar	QUINTA NORMAL	NA
YlU06M2KPXsF	PYME	Mas	Regiones	Mujer	6	PORQUE HAY PARTES   QUE NO TENGO BUENA COBERTURA COMO POR EJEMPLO EN EL CAMPO	Mala / poco cobertura	PUERTO MONTT	NA
cMATvKereCML	PYME	Mas	Santiago	Mujer	7	NO HEMOS TENIDO PROBLEMAS BUEN SERVICIO DE PLATAFORMA Y EN LOS EQUIPOS  EN COMUNICACION	Buen servicio / conforme / satisfecho con el servicio,Buena calidad de equipos / buenos aparatos	VITACURA	JEFE DE ADMINISTRACION Y FINANZAS
bKdebAuRdWFW	PYME	AP	Santiago	Mujer	7	PORQUE LA VERDAD SI TENGO UN TOPO DE INQUIETUD ME HAN RESPONDIDO BIEN Y TODOS LOS CELULARES QUE VAIAJAN FUERA DE CHILE TIENEN SEÑAL	Responden / resuelven requerimientos,Buena señal / no hay caídas de la señal / señal nítida	SANTIAGO COMUNA SANTIAGO	NA
woG8SL3YKKFs	PYME	Mas	Santiago	Hombre	7	PORQUE NO HE TENIDO PROBLEMAS FACTURACIONES COMO CON MOVISTAR, SIEMPRE HA SIDO  BUENO SIN INCONVENIENTES	Funciona bien /sin problemas,Transparencia / claridad en las cuentas / facturas / exactitud en cobros	PROVIDENCIA	DUEÑO
HHTimq0hpDOp	PYME	Mas	Regiones	Mujer	7	ES BUEN NO TENGO PROBLEMAS, BUENA COBERTURA	Funciona bien /sin problemas,Buena cobertura	CHILLAN	NA
GM0yMBbDMP6N	PYME	Mas	Santiago	Hombre	5	PORQUE DE REPENTE SE LES VA LA SEÑAL ESTUVE EN EL SUR EN PUCÓN CERO SEÑAL NO PUDE TRABAJAR CASI TODO EL DIA	Mala señal / pérdida de señal / interferencias	SANTIAGO LAS CONDES	GERENTE GENERAL
sc4LMPSHXCe9	GGEE	AP	Santiago	Hombre	5	MAS QUE NADA POR EL INTERNET, EL INTERNET QUE TENEMOS SE CAE, NO LO TENGO CLARO PERO SE CAE, NO	Internet lento / inestable,Poca continuidad del servicio  / se corta el servicio	LAS CONDES ESTA LA OFICINA// PLANTA EN CURICO	NA
1k8ykAH49JLg	PYME	MP	Santiago	Mujer	7	FUNCIONA BIEN SE OLLE BIEN DE LO USO ME FUNCIONA BIEN ES MEJOR DE MOVISTAR EN LA CASA EN UN MALL NO	Funciona bien /sin problemas,Buen servicio de telefonía,Buen servicio / conforme / satisfecho con el servicio,Buena empresa / es la mejor empresa / es mejor que otras	SANTIAGO LO BARNECHEA	SOCIA
0paaqd0dy8iS	PYME	Mas	Santiago	Hombre	6	PORQUE PROBLEMAS CON ELLOS NO HEMOS TENIDO NO SE CAE LA SEÑAL ESTA TODO BIEN EN GENERAL COBERTURTA	Funciona bien /sin problemas,Buena señal / no hay caídas de la señal / señal nítida,Buena cobertura	QUINTA NORMAL	DIRECTOR DE NEGOCIOS
C5aPR9yIGVS6	PYME	Mas	Regiones	Hombre	7	PORQUE NO HEMOS TENDIDO PROBLEMAS EN LOS COBROS CON LA COBERTURA SE MANTIENE	Transparencia / claridad en las cuentas / facturas / exactitud en cobros,Buena cobertura	CHILLAN	PROPIETARIO
aq9m8WlPMlqe	PYME	Mas	Santiago	Hombre	6	PORQUE HAY POCA MIRADA PERSONALIZADA	Atención poco personalizada/ contestan grabadoras/ ejecutivos virtuales	RENCA	NA
XoGZpLUNmLsM	MICRO	Mas	Santiago	Mujer	7	PORQUE EL NIVEL DE CONECTIVIDAD, LA RAPIDEZ Y SOLUCIONES A PROBLEMAS QUE SON MUY CONECTIVIDAD, NUNCA HE TENIDO PROBLEMAS ATENCION DE CLIENTES	Buena conectividad,Rapidez / eficiencia en solución de problemas,Funciona bien /sin problemas,Buen servicio de post venta	SAN MIGUEL STGO	NA
Vp7eR8qkrZn5	PYME	AP	Santiago	Hombre	7	NO HE TENIDO PROBLEMAS UN RECLAMO NADA TODO FUNCIONA BIEN NADA HA FALLADO	Funciona bien /sin problemas	LAS CONDES	ADMINISTRADOR
WujlNXtgzorW	GGEE	AV	Santiago	Hombre	7	PORQUE NUNCA ME FALLA	Funciona bien /sin problemas	PUDAHUEL	NA
1gIfn2IJ48jQ	MICRO	Mas	Santiago	Hombre	5	SOY EL QUE CONTINUAMENTE TENGO QUE ESTAR PENDIENTE DE MI TARIFA QUE SI YO NO LLAMO PARA QUE BAJEN DE PRECIOS SINO TODAVIA ME ESTARIAN COBRANDO EL DOBLE YO TENGO QUE QUE HACER LA GESTION CADA 6 MESES PORQUE  NO APLICAN LAS OFERTAS A LOS CLIENTES ANTIGUOS	Poca transparencia en cuentas / cobros indebidos / problemas de facturación	LAS CONDES	REPRESENTANTE  LEGAL
kWXdAKt7idUV	PYME	Mas	Santiago	Hombre	5	LA APGINA SE CAE NO ENTREGAN LOS COMPROBNTES DE PAGO	Página Web poco amigable,Poca transparencia en cuentas / cobros indebidos / problemas de facturación	SANTIAGO	GERENTE GENERAL
HBn9glmAQMNI	MICRO	Mas	Regiones	Hombre	7	NO H ETENIDO PROBLE CADA VEZ QUE HE TENIDO UN PROBLEMA ME LO HAN SOLUCIONADO DE SEÑAL D EAPRTATO DEL PLAN D LA FACTURA	Funciona bien /sin problemas,Responden / resuelven requerimientos,Buena señal / no hay caídas de la señal / señal nítida,Transparencia / claridad en las cuentas / facturas / exactitud en cobros	LICANTEN CURICO	NA
BWtsFvKdModi	PYME	Mas	Regiones	Hombre	6	PORQUE A VECES NO TENGO COBERTURA EN TODOS LADOS, CARRETERAS A SANTIAGO CON LA SERENA SE CORTA LA COMUNICACION	Mala / poco cobertura,Poca continuidad del servicio  / se corta el servicio	LA SERENA	GERENTE
0LtYGNUV0D3O	GGEE	AP	Santiago	Hombre	7	PORQUE ME ENTREGA BUEN SERVICIO NO HE TENIDO MAYORES PROBLEMAS, EXCEPTO TEMAS PAIS. CUANDO UNO CONTACTA EJECUTIVO CONTESTAN RAPIDO, QUE HACEN DESPACHO RAPIDO DE EQUIPOS, CERCA EN MENOS DE 48 HORAS TENGO CHIP O LO QUE SE LE SOLICITA, BUENA ATENCION EN GENERAL.DAN LA SOLUCION DE LO PROPUESTO, LA AMABILIDAD DE LOS EJECUTIVOS, TE ORIENTAN, ETC.	Buen servicio / conforme / satisfecho con el servicio,Funciona bien /sin problemas,Facilidad para contactarlos,Rapidez / eficiencia en solución de problemas,Buena atención / amabilidad	METROPOLITANA COMUNA DE SAN MIGUEL	NA
MVO1xSSb0p9s	PYME	Mas	Regiones	Mujer	6	PORQUE HOY EN DIA ES DIFICIL TOMAR CONTACTO CON ELLOS	Atención poco personalizada/ contestan grabadoras/ ejecutivos virtuales	TALCAHUANO	NA
qsVFaJbEx2NV	MICRO	Mas	Regiones	Hombre	5	NO QUIERE ENTREGAR RAZONES	NS/NR	TALCA	NA
OHh0YwuX1eRD	MICRO	Mas	Santiago	Hombre	6	TIENE PROBLEMAS CON LA PROMOCION DE EQUIPO	No realizan cambio de equipos/ problemas con cambio de equipos	ÑULOA	NA
7ko0A7U7ua9I	PYME	MP	Regiones	Hombre	4	DEFICIS DE SERVICIOS  POCA COBERTURA EN TEMUCO POR LOS ALRREDEDORES BAJA SERÑAL SE CORTA	Funciona mal /ha tenido problemas,Mala / poco cobertura,Mala señal / pérdida de señal / interferencias,Poca continuidad del servicio  / se corta el servicio	NUEVA IMPERIAL	SOCIO
BSZqRUIOuQHC	GGEE	Mas	Regiones	Hombre	5	PORQUE NO TIENE MUY BUENA SEÑAL LA RED MOVIL	Mala señal / pérdida de señal / interferencias	SAN PEDRO DE LA PAZ	NA
DBU9lfi8R3lt	PYME	Mas	Regiones	Hombre	5	PORQUE TENGO PROBLEMAS CON LA SEÑAL DE HECHO NOS CAMBIAMOS DE CLARO A ENTEL PERP CLARO ESTA EN MEJOR CALIDAD DE INTERNET	Mala señal / pérdida de señal / interferencias	VALPARAISO	JEFE DE OPERACIONES
DwM6UUNuyTMP	PYME	Mas	Regiones	Hombre	5	POR LA SEÑAL ES COMPLICADO HABIA ESTADIO BASTANTE BIEN TENGO PROBLEMAS CON LA SEÑAL ES TODO POR EJEMPLO AHORA LEC ESTOY ESCUCHANDO BIEN PERO AYER EN MI OFICINA SE   ESCUCHABA ENTRECORTADO ES ALEATORIO NO SABRIA DECIRLE NO ESO MAS O MENOS ANDA LA COSA	Mala señal / pérdida de señal / interferencias,Problemas con la comunicación	SAN FRANCISCO DE MOSTAZAL	NA
dohuCt30t3Fn	MICRO	Mas	Regiones	Hombre	6	PORQUE FALTA PARA QUE SEA SOBRETODO ROAMING ES MAL SERVICIO DE ROAMING ES CARO PORQUE FINALMENTE UNO LE SALE MAS BARATO COMPRAR UN CHIP DE OTRO PAIS ES MUCHO MAS BARATO	Mal funcionamiento del Roaming,Precios altos / es caro / alzas de precio	TALCA	ADMINISTRADOR
PIACruMCnDgS	PYME	Mas	Santiago	Hombre	7	POR QUE CONSIDERO QUE ENTREGA SERVICIOS ESTABLES	Continuidad del servicio	SANTIAGO LAS CONDES	NA
QcGPgF8pmlpw	MICRO	Mas	Santiago	Hombre	7	NO HE TENIDO PROBLEMAS EN SERVICIOS NI PRECIOS	Buen servicio / conforme / satisfecho con el servicio,Buenos precios / económicos / barato,Buenos servicios/ productos	SANTIAGO	NA
G7MKfL5qUORJ	MICRO	Mas	Regiones	Mujer	6	ALGUNAS COISAS QUE PASA, VIDEOS CONFERENCIA Y LLAMADAS	Internet lento / inestable	OLMUE	NA
4uDJPZ7j9xx9	PYME	Mas	Regiones	Hombre	6	SIENTO QUE LE DAN MAS BENEFICIOS  ALA GENTE QU ELOS QUE LLEVAMOS MAS TIEMPO TEELFONOS PLANES M ESALE MA S CARO CAMBIAR EL TELFONO A QUE UNOA PERSONA QUE JHACE PORTBILIDAAO	Pocas / malas ofertas,Equipos caros	VIÑA	GERENTE GENERAL
QSe3PUZMzEda	S/Info	Mas	Santiago	Mujer	5	PORQUE NO TENGO BUENA SEÑAL SE CAMBIA DE 4G A 3 G Y VARIAS VECES NO TENGO INTERNET	Mala señal / pérdida de señal / interferencias,Poca continuidad del servicio  / se corta el servicio,Internet lento / inestable	SANTIAGO CENTRO	NA
zWDSlF0bBnGR	PYME	Mas	Regiones	Hombre	5	PORQUE ESTA BIEN EL SERVICIO QUE PRESTA ETC Y COBERTURA	Buen servicio / conforme / satisfecho con el servicio,Buena cobertura	VIÑA DEL MAR	NA
mouZSYfqzqwk	PYME	Mas	Santiago	Hombre	6	PORQUE TIENEN UN BUEN SERVICIO NO INFORMAN DE NUEVOS SERVICIOS O NUEVOS COSTOS A SUS CLIENTES PODRÍAN TENER UN MEJOR SERVICIO CON MENOS COSTO	Buen servicio / conforme / satisfecho con el servicio,No mantiene bien informado / poca claridad en la información,Poca preocupación por el cliente,Precios altos / es caro / alzas de precio	SANTIAGO	NA
PRR7s0CJDMUG	GGEE	AV	Regiones	Hombre	7	PORQUE DAN UN BUEN SERVICIO TENGO BUENA COMUNICACIÓN CON EL ÁREA COMERCIAL Y POST VENTA EL SERVICIO ES CONTINUO NO ES INTERMITENTE NO SOLO ESO	Buen servicio / conforme / satisfecho con el servicio,Facilidad para contactarlos,Buen soporte / servicio técnico,Continuidad del servicio	SAN PEDRO DE ATACAMA	NA
odUTrv5npIiT	PYME	Mas	Regiones	Hombre	7	PORQUE NO HE TENIDO PROBLEMAS CUANDO HE IDO A LA SUCURSAL DE ARICA LA ATENCIÓN ES BUEN NO TENGO QUE RECLAMAR	Funciona bien /sin problemas,Buena atención / amabilidad	ARICA	NA
v5yBR9st9Eq2	PYME	AP	Regiones	Hombre	6	LLAME POR UN PROBLEMAS BAM Y NO ME CONTESTARON AYER EN LA MAÑANA LLAME 5 VECES	Lentitud / ineficiencia en solución de problemas,No responde / no resuelven requerimientos	PTO MONTT	NA
iEa6F3YNDQKE	PYME	AP	Regiones	Hombre	6	PORQUE SE CAE MUCHO A VECES LA SEÑAL	Mala señal / pérdida de señal / interferencias	TOCOPILLA	NA
9cJS9ljHRKvZ	MICRO	Mas	Regiones	Mujer	5	PORQUE ENCUENTRO QUE ES CARO	Precios altos / es caro / alzas de precio	VIÑA DEL MAR	NA
RGrTjNK5SIBb	MICRO	Mas	Regiones	Hombre	7	PORQUE TIENE LA MEJOR COBERTURA PORQUE ANTES TUVIMOS CONTRATO CON OTRA COMPANIA Y ENTEL ES LA QUE TIENE MEJOR COBERTURA EN MUCHOS MAS LUGARES A NIVEL TERRITORIAL AL TENER SEÑAL Y ESTAR CONECTADO A LA RED	Buena cobertura,Buena empresa / es la mejor empresa / es mejor que otras,Buena señal / no hay caídas de la señal / señal nítida,Continuidad del servicio	CHILLAN	NA
Ek4ZgdnyBAhX	PYME	Mas	Regiones	Hombre	6	HEMOS TENIDO ALGUNOS PROBELMAS DE COSTOS	Poca transparencia en cuentas / cobros indebidos / problemas de facturación	IQUIQUE	NA
bF1bE0OCJNdt	PYME	Mas	Regiones	Hombre	4	PORQUE NO SON COMPLETOS FALTAN COSAS PLANES PRECIOS EQUIPO LOS PLANES SON MUY CAROS LA ATENCIÓN ES MALA SE DEMORA MUCHO LA ATENCIÓN LOS EQUIPOS SON CAROS LA COMUNICACIÓN ES MALA LOS PLANES SON CAROS TODO MALO TODO MALO PÓNGALE AHÍ LA GARANTÍA NO SON BUENAS SE DEMORAN EN ATENDER LOS MEDIOS DE CONTACTO SON MUY LARGOS LOS TIEMPOS DE ESPERA TE DEJAN ESPERANDO NO TE DEVUELVEN EL LLAMADO TODO MALO	Precios altos / es caro / alzas de precio,Malos planes  / planes poco flexibles,Equipos caros,Mal servicio Call center/ Cuesta contactarlos / Call center no atiende	CONCEPCIÓN	NA
mIlDJhLhDgcR	PYME	MP	Regiones	Mujer	7	PORQUE HASTA EL MOMENTO DESDE QUE CONTRATAMOS LOS SERVIUCIOS NO HEMOS TENIDO NINGUN PROBLEMA	Funciona bien /sin problemas	RANCAGUA	NA
iJJjOcyiQ7BW	MICRO	Mas	Santiago	Hombre	6	POR LA ESTABILIDAD DE LA SEÑAL ES BUENA	Buena señal / no hay caídas de la señal / señal nítida	MAIPU	NA
IkpzS0iLZXdb	MICRO	Mas	Regiones	Hombre	3	LA RED SE CAE, MUY BAJA LA POTENCIA, SIEMPRE SE ESTA CAYENDO	Mala señal / pérdida de señal / interferencias,Mala conectividad	CURICO	NA
Z2uccSbjsy6s	PYME	MP	Santiago	Mujer	7	PORQUE HE TENIDO MALA EXPERIENCIA CON OTRAS EMPRESAS Y CON ESTA ESTOY HACE MUCHOS AÑOS Y NO HA TENIDO PROBLEMA BUEN SERVICIO Y CUANDO NECESITA ALGO TIENE BUENA INFORMACION	Es cliente antiguo/ lleva años,Funciona bien /sin problemas,Buen servicio / conforme / satisfecho con el servicio,Buena información / mantienen informados / claridad en la información	MARIA PINTO	DUEÑA
wmTPXep9TmTO	PYME	Mas	Regiones	Hombre	6	en general no le fallan las líneas y llega a casi todas partes	Funciona bien /sin problemas,Buena cobertura	temuco	NA
RRwL9FYVPAIe	PYME	Mas	Santiago	Mujer	7	ENCUENTRO QUE EL SERVICIO QUE PRESTA ES ADECUADO NO VOY A ENTRAR EN DETALLES NO ME QUIERO EXPLAYAR EN LA RESPUESTA	Buenos servicios/ productos	LAS CONDES	NA
jMWyW4r29E8o	MICRO	Mas	Santiago	Hombre	6	PORQUE TUVIMOS OTRAS EMPRESAS Y NO TENÍAMOS BUENA SEÑAL. NO TENÍA BUENA FACTURACIÓN. TENEMOS BUENA COBERTURA Y QUE OTRAS EMPRESAS TUVIMOS Y SE LE PROVOCABA COBRARME CANTIDADES MUY ALTAS. ENTEL ES UNA EMPRESA SERIA	Buena señal / no hay caídas de la señal / señal nítida,Transparencia / claridad en las cuentas / facturas / exactitud en cobros,Buena cobertura,Buenos precios / económicos / barato,Empresa seria / confiable	LAS CONDES	SECRETARIA DEL GERENTE GENERAL
oIlNTELXbxpn	MICRO	Mas	Regiones	Hombre	7	PORQUE LOS PLANES QUE TENGO CONTRATADOS EN MIS 5 LINEAS SON ECOOMICOS TAMBIEN ME GUSTA EL SERVICIO QUE ME BRINDA	Buenos precios / económicos / barato,Buen servicio / conforme / satisfecho con el servicio	TEMUCO	NA
XD95YD1URuLn	MICRO	Mas	Regiones	Hombre	6	PORQUE CONSIDERO QUE DEBERIA HABER UN AUMENTO EN LOS GIGAS O REBAJA EN LOS VALORES	Precios altos / es caro / alzas de precio,Malos planes  / planes poco flexibles	OSORNO	NA
ZhafKz5KWMES	MICRO	Mas	Regiones	Hombre	6	PORQUE CUANDO SE CAE EL SISTEMA NO HAY DEVOLUCION TE COBRAN LO MISMO NO HAY COMPENSACION COBRAN LOS MISMO PUEDO ESTA DOS DIAS SIN INERNET ES PERJUDICIAL DEBERÍA HACER UN TRATO AL CLIENTE	Poca continuidad del servicio  / se corta el servicio,Poca transparencia en cuentas / cobros indebidos / problemas de facturación	PANGUIPULLI	ADMINISTRATIVO
cmGB2rJz4nKe	GGEE	AP	Santiago	Mujer	5	LAS VENDEDORAS NO SON DE RESPUESTAS RÁPIDAS ME VA MEJOR CON LA ASISTENTE VIRTUAL QUE CON LA VENDEDORA QUE TENEMOS EN ESTE MINUTO LO DEMÁS TODO BIEN LOS EQUIPOS PLAZOS DE ENTREGA LOS PRECIOS TODO BIEN ES LA ATENCIÓN	Lentitud / ineficiencia en solución de problemas,Buena calidad de equipos / buenos aparatos,Buenos precios / económicos / barato	LAS CONDES, SANTIAGO	NA
8BdHORcsNjFO	PYME	Mas	Santiago	Hombre	6	PORQUE NO NOS LLEGA EL SISTEMA DE COBRANZA DE FACTURA EN FORMA CLARA ME LLEGA EN EMAIL SIEMPRE ME LLEGA CON RETRASO	Poca transparencia en cuentas / cobros indebidos / problemas de facturación	EL BOSQUE	NA
llRt5hj72Qy7	GGEE	AV	Regiones	Mujer	6	POR LA COBERTURA Y POR LA ATENCION DE LA EJECUTIVA COMERCIAL NO TENGO PROBLEMAS DE NO QUEDARME SIN SEÑAL PÓR EJEMPLO QUE CADA VEZ QUE LA LLAMO A LA EJECUTIVA ESTA DISPONIBLE LA SOLICITUDES QUE SE LE HACEN LAS RESUELVE RÁPIDAMENTE NO ESTO ES COMO PRINCIPALMENTE NO ESO ES COMO LO MAS IMPORTANTE	Buena cobertura,Buena atención / amabilidad,Buena señal / no hay caídas de la señal / señal nítida,Llaman / se mantienen en contacto / visitan constantemente,Rapidez / eficiencia en solución de problemas	PUERTO MONTT	NA
yvUkQkZRXkeb	GGEE	AV	Santiago	Mujer	6	DAN UN BUEN SERVICIO PODRIA SER MEJOR LA VERDAD ES QUE ME PRESTAN BUEN SERVICIO CUANDO UNO ENVIA UN CORREO AL AREA COMERCIAL Y NO RESPONDEN LOS CORREOS NO EN TERMINO GENERALES EL SERVICIO ES BUENO SOLO CUANDO UNO QUIERE HACER UN CAMBIO	Buen servicio / conforme / satisfecho con el servicio,Faltan cosas por mejorar / no es perfecta,No responde / no resuelven requerimientos	EN SANTIAGO CENTRO	NA
4SlnbQckmZBt	MICRO	Mas	Regiones	Hombre	5	PORQUE SAN PEDRO DE ATACAMA ES UN PUEBLO CHICO Y TIENE UNA O DOS ANTENAS Y VA LENTO LA SEÑAL Y TARDA DEMASIADO EN CONECTARSE A VECES NO SE PUEDEN HACER LAS LLAMADAS	Mala señal / pérdida de señal / interferencias,Mal servicio de telefonía/ se cortan las llamadas	SAN PEDRO DE ATACAMA	NA
