encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
YRgEUBVXlD6v	PYME	MV	SANTIAGO	Mujer	6	ES BUENA LA ATENCIÓN Y EL SERVICIO, NO TENGO INCONVENIENTE CON EL CUMPLE CON LO ESTIPULADO EN EL CONTRATO.	Buena atención/ amables,Buen servicio/ eficiente,No ha tenido problemas/ conforme/ todo bien	PROVIDENCIA	NA
gqRlR1FlQ5Fa	PYME	Mas	SANTIAGO	Hombre	5	"PORQUE AVECES SE DEMORA, AVECES TENGO LA IMPRESIÓN QUE NO TENGO TODA LA BANDA QUE ME PROMETEN, LAS COSAS ANDAN LENTAS; NO."	Servicio lento	CIUDAD SANTIAGO COMUNA PROVIDENCIA	SOCIO, GERENTE
pNv1JdDKDA8l	PYME	Mas	REGIONES	Mujer	6	POR QUE NADA ES PERFECTO Y FUNCIONA BIEN, BUENA SEÑAL BUEN SERVICIO BUENA RESPUESTA ANTE PROBLEMAS, POR QUE ME ENTREGA LO QUE LE ESTOY COMPRANDO.	Buen servicio/ eficiente,Buena señal	QUINTERO QUINTA REGIÓN	NA
5GttNcG6esyH	PYME	Mas	REGIONES	Hombre	7	PORQUE DE TODAS LAS COMPAÑÍAS QUE HE PROBADO ENTEL ES LA UNICA QUE HA PODIDO SOLUCIONARME LOS PROBLEMAS DE TELECOMUNICACIONES EN INTERNET BANDA ANCHA	Soluciones rápidas	ANTOFAGASTA	GERENTE DE OPERACION
efujzAywnuMp	GGEE	MP	SANTIAGO	Hombre	5	PORQUE EL PLAN ES MUY ANTIGUO Y ES UNA ESPECIE DE RESPALDO QUE TENEMOS NO ES LA PRINCIPAL, EL SERVICIO ES COMO DOS MEGAS UNA COSA ASÍ.	Malos planes	RECOLETA	JEFE DE LOGÍSTICA Y OPERACIÓN
mDTlPwjpfzHR	PYME	MV	SANTIAGO	Hombre	5	POR EL TEMA DE QUE ENCUENTRO QUE ESTOY PAGANDO MUCHO POR EL INTERNET, ESTOY PAGANDO MUCHO, PORQUE TENGO CONTRATADO VARIAS LINEAS QUE NO LAS OCUPO Y HE PEDIDO QUE ME LAS ELIMINEN Y NO ME LAS HAN ELIMINADO.	Es caro/ planes caros	LAS CONDES.	ADMINISTRADOR.
OvQL4IwY8L1A	PYME	AV	REGIONES	Hombre	6	PORQUE MAYORITARIAMENTE NO HEMOS TENIDO NINGÚN PROBLEMA  Y NO HAN DADO SOLUCIONES RÁPIDAS A NUESTROS PROBLEMAS QUE HEMOS TENIDO PUNTUALES,  HA CAÍDAS DE SISTEMAS O A CUALQUIER OTRO INCONVENIENTE QUE HEMOS TENIDO, FALLAS DE LOS APARATOS.	No ha tenido problemas/ conforme/ todo bien,Soluciones rápidas	COMUNA DE OLIVAR	GERENTE DE ADMINISTRACION Y FINANZAS
TKFoTRJKOZwI	PYME	Mas	SANTIAGO	Hombre	7	PORQUE TIENEN UNAS REPUESTAS SÚPER BUENAS, LAS POCAS OCASIONES EN QUE HE TENIDO PROBLEMAS TIENEN DISPONIBILIDAD DE 4 HORAS Y ME ATIENDEN BIEN, A QUE ME SOLUCIONAN LOS PROBLEMAS EN POCO TIEMPO	Buenas respuestas/claras,Buena atención/ amables,Soluciones rápidas	LAS CONDES	FUNDADOR
kUtHRUfZjILv	PYME	MP	SANTIAGO	Hombre	7	ES UNA BOLETA CLARA, EN LA INFORMACIÓN, NINGUNA OTRA.	Buena información/ clara	LAS CONDES	NA
coEnafQf7sLE	PYME	AV	REGIONES	Mujer	5	PORQUE HAY VECES EL SERVICIO NO ESTABLE DE REPENTE SE CAE LA CONEXIÓN	Se cae el servicio/ se corta/ intermitente	ANTOFAGASTA	NA
AMyZJGBHxS6o	PYME	AP	REGIONES	Hombre	6	ESTOY SATISFECHO PERO SIEMPRE PUEDE SER MEJOR, PORQUE CUMPLE CON LO CONTRATADO.	No ha tenido problemas/ conforme/ todo bien	TALCA REGIONES	ADMINISTACIÓN
psw5C6FOLg1M	MICRO	MV	REGIONES	Hombre	5	"PORQUE TAMPOCO SON TAN BUENOS; EN EL SERVICIO. GENERALMENTE SON COMO LOS MEJORES QUE TENGO DENTRO DE TODO PERO TAMPOCO SON PERFECTOS COMPARADOR CON LAS EMPRESAS QUE NO HE PODIDO CONTRATAR COMO GTD O OFX QUE SON OTRAS EMPRESAS QUE TAMBIÉN PRESTAN SERVICIO PERO PARA LA ZONA DONDE YO ESTOY NO LLEGAN."	Buen servicio/ eficiente	OVALLE	REPRESENTANTE
B7uWCjGruo6S	MICRO	Mas	SANTIAGO	Hombre	7	PORQUE NO HE TENIDO NINGÚN PROBLEMA Y ME HA DADO MUY BUEN SERVICIO EN LO QUE ESTA CONSTATANDO EN INTERNET Y TELEFONÍA FIJA.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	PROVIDENCIA	GERENTE
Bi2mUOhMbb27	PYME	MP	SANTIAGO	Hombre	6	PORQUE SE CAE EL SISTEMA DE REPENTE EL INTERNET Y SE PONE LENTO, ESO ES LO ÚNICO.	Mal servicio internet/ se cae/ lento/ falla,Se cae el servicio/ se corta/ intermitente	PROVIDENCIA	ASISTENTE COMERCIAL
S2A6SEW0q1WU	PYME	MV	SANTIAGO	Hombre	7	POR QUE NO HE TENIDO PROBLEMA Y CUMPLE CON LAS CONDICIONES REQUISITOS LOS DETALLES EL SISTEMA DE CAPACIDAD DE ATENDER	No ha tenido problemas/ conforme/ todo bien	PROVIDENCIA	SOCIO
3VaQCSbl4jvE	PYME	Mas	REGIONES	Mujer	7	PORQUE TENGO CONEXIÓN SIEMPRE, NO SE ME CAE, O SEA YA SEA EL PLAN QUE TENGO CON LOS TELÉFONOS DE EMPRESA ME FUNCIONA BIEN, NUNCA SE ME CORTAN LOS DATOS O LO QUE YO NECESITO PARA TRABAJAR, ADEMÁS NOSOTROS TRABAJAMOS EN TERRENO ENTONCES NUNCA NOS QUEDAMOS SIN SEÑAL Y EN LOS PRODUCTOS FIJOS TAMBIÉN NO TENEMOS PROBLEMA INNECESARIAMENTE. EL WIFI NO TENGO CORTE DE WIFI Y TAMPOCO SUPONGAMOS QUE PIERDA UNA LLAMADA O ALGO POR EL ESTILO, ME FUNCIONA BIEN, LO OCUPAMOS MÁS PARA EL INTERNET.	Buena señal,Servicio estable/ no se cae,Funciona bien,Buen servicio/ eficiente	LA SERENA	NA
MdLO6FXVVrCN	MICRO	Mas	REGIONES	Hombre	2	PORQUE CUANDO YO TOME EL SERVICIO ELLOS TENÍAN UNA VELOCIDAD DE 2O MEGAS Y AHORA LA VELOCIDAD ES DE 3 Y LOS LLAME Y HABLE CON ELLOS Y ME DIJERON QUE ESO ES LO QUE ELLOS DABAN 3 MEGAS Y CON ESO ESTABAN CUMPLIENDO EL CONTRATO.LO DE LA VELOCIDAD	No cumplen lo ofrecido/no respetan valores/ engañan	SANTA MARIA	DUEÑO
UiELzv2v9Og4	MICRO	Mas	NS/NR	Mujer	5	PORQUE HEMOS TENIDO CAÍDA DE LA LÍNEAS, SE CORTA LA FIBRA ÓPTICA Y QUEDAMOS MUCHAS HORAS SIN CONEXIÓN. EL SERVICIO FIJO IGUAL, LA TELEFONÍA HAY VECES QUE NO ESTÁ OPERATIVA Y PASA TIEMPO QUE SE REPARE.	Se cae el servicio/ se corta/ intermitente,Mal servicio internet/ se cae/ lento/ falla,Problemas de conectividad/ conexión/ comunicación	IQUIQUE	GERENTE DE OPERACIONES
vRMvfXEYCl4b	MICRO	Mas	REGIONES	Mujer	7	PORQUE NO ME HA FALLADO EN EL SERVICIO	Buen servicio/ eficiente	PROVIDENCIA	DUEÑA
bIy82AID2jqR	PYME	MP	REGIONES	Hombre	6	PORQUE HUBO UN PROBLEMA CON ENTEL QUE NUNCA SOLUCIONARON, EN GENERAL ES BUENO, PERO EN GENERAL ME TRAJO GASTOS ADICIONALES QUE NO TENÍA CONTEMPLADOS, EN LA RESPUESTA TÉCNICAS BÁSICAMENTE ESO, LO QUE PASA QUE TENGO VARIOS PUNTOS EN CAMPO ENTONCES SE MUEVEN RÁPIDO Y PARA MI ES ESENCIAL	No solucionan problemas	CONCEPCION	JEFE DE INFOMATICA
VPKJCyKeEqU8	PYME	Mas	SANTIAGO	Hombre	5	PORQUE TENGO PROBLEMA DE SEÑALES QUE HAY MOMENTO EN QUE SE ME CORTA O INTERNET O LA SEÑAL DE TELÉFONO.	Mal servicio internet/ se cae/ lento/ falla,Mala señal	SANTIAGO PROVIDENCIA	ARQUITECTO
L9NMJMtpp1Zb	PYME	AV	SANTIAGO	Hombre	6	PORQUE ES CASI EXCELENTE EN REALIDAD OSEA HEMOS TENIDO ALGUNOS INCONVENIENTES PEROS SON MÍNIMOS, ENTONCES NO PODRÍA SER UN 7 POR ESO PERO TAMPOCO PODRÍA SER MENOS PORQUE HA ESTADO EXCELENTE HASTA EL MOMENTO. BÁSICAMENTE PROBLEMAS EN COMUNICACIÓN EN REALIDAD, CON UN SERVICIO NUEVO PERO ESO SOLAMENTE ESO, LOS SERVICIOS SIEMPRE HAN ESTADO EXCELENTE	Buen servicio/ eficiente	SANTIAGO	NA
u194Lrbzk7jJ	PYME	Mas	REGIONES	Hombre	7	PORQUE EN REALIDAD HA CUMPLIDO TODOS LOS OBJETIVOS, CUMPLE TODOS LOS OBJETIVOS QUE NECESITO, QUE ME FUNCIONA EL TELÉFONO Y ME FUNCIONA EL INTERNET, QUE ES JUSTAMENTE LO QUE LES ESTOY COMPRANDO A ELLOS, ME HAN RESPONDIDO SÚPER BIEN.	Buen servicio de internet/ rápido/ estable,Buen servicio/ eficiente,Buen servicio de telefonía	LOS ÁNGELES.	NA
VqPfxBzGSpsS	MICRO	Mas	SANTIAGO	Hombre	7	"ES UNA BUENA EMPRESA; SIEMPRE FUNCIONA, NO SE CAE LA SEÑAL, FUNCIONA BIEN; EN TODO LO QUE UNO PUEDE NECESITAR DE INTERNET, NO SE CAE, TIENE SEÑAL PARA TODOS LADOS, NO ES CARO, PODRÍA SER MÁS BARATO, PERO ENTRE TODOS ES ALGO ACCEQUIBLE."	Buena compañía/ la mejor,Funciona bien,Servicio estable/ no se cae,Buena señal	PROVIDENCIA	PROPIETARIO
hCyWgqYZtUuy	PYME	Mas	SANTIAGO	Hombre	5	PORQUE NUNCA ME MANDAN LAS FACTURAS Y CUANDO ME DOY CUENTA QUE TENGO QUE PAGAR ES CUANDO ME CORTAN EL SERVICIO, LES HE PEDIDO NO SE CUANTAS VECES QUE ME MANDEN LA FACTURA Y NO ME LA HAN QUERIDO MANDAR	No llegan las facturas	ETSURABA	GERENTE GENERAL
NCQr3bnOWjc0	PYME	MP	SANTIAGO	Mujer	6	PORQUE DE REPENTE HEMOS TENIDO PROBLEMAS CON EL ACCESO A INTERNET, SE NOS CORTA DE REPENTE, SE PIERDE LA CONEXIÓN PUES SE CORTA NO HAY.	Mal servicio internet/ se cae/ lento/ falla,Problemas de conectividad/ conexión/ comunicación	LOS CONDES	SECRETARIA
kyTBZ9RvD7DA	PYME	Mas	SANTIAGO	Hombre	6	PUES PORQUE SIEMPRE SE PUEDE ESTAR MEJOR, Y ALGUNAS VECES HEMOS SUFRIDO ALGUNOS CORTES ESPORÁDICOS EN LA BANDA ANCHA, Y BUENO, BASTANTE ESPORÁDICOS, NO MUY HABITUALES, PERO BUENO HEMOS TENIDO.	No es perfecto/ podría ser mejor	PROVIDENCIA	NA
5wi1x9Tc03oz	MICRO	Mas	SANTIAGO	Hombre	6	PORQUE OCASIONALMENTE HAN FALLADO LA SEÑAL DE FORMA TRANSITORIA PERO ES UNA COSA MÁS BIEN MENOR,EN EL WIFI LA SEÑAL.	Problemas de conectividad/ conexión/ comunicación	SANTIGO	ADMINSTRA
tcc0Vastpvp9	PYME	MV	SANTIAGO	Hombre	5	"PORQUE SIEMPRE SE PUEDE MEJORAR; NO, NO SÉ."	No es perfecto/ podría ser mejor	PROVIDENCIA	NO LO INDICA
kVzLXX3oRAUC	GGEE	MV	SANTIAGO	Mujer	5	PORQUE SE CAE EL INTERNET AVECES	Mal servicio internet/ se cae/ lento/ falla	MAIPU	NA
GCOPiUE1vvD3	PYME	MV	SANTIAGO	Hombre	7	PORQUE NO TENGO NINGÚN PROBLEMA, NO HE TENIDO PROBLEMA DESDE QUE LO CONTRATÉ, NO HE TENIDO CAÍDAS DEL SERVICIO, NI BAJA DE LA VELOCIDAD, NADA DE ESO.	No ha tenido problemas/ conforme/ todo bien,Servicio estable/ no se cae	LAS CONDES.	GERENTE DE ADMINISTRACIÓN Y FINANZAS.
xIzhPCGmWBTa	GGEE	AV	SANTIAGO	Hombre	6	"PORQUE HASTA EL MOMENTO ESTAMOS EN UN PROCESO DE CAMBIO EN LA OFICINA ESTAMOS EN OTRA LOCACIÓN Y HE TENIDO PROBLEMAS PARA HACER LA INSTALACIÓN DEL SERVICIO DE INTERNET, NO LO HACEN BIEN; EN LA INSTALACIÓN NO ESTA HABILITADO EL INTERNET TODAVÍA EN EL LUGAR."	No solucionan problemas	QUILICURA	NA
c6sTrKPPA7fZ	PYME	MP	SANTIAGO	Hombre	6	PORQUE A VECES TENGO PROBLEMAS CON EL INTERNET COMO LA BANDA, A VECES NO ME GENERA EL WIFI, NO ME GENERA TODO EL PAQUETE QUE YO CONTRATE A VECES TIENE MENOS DESCARGA.	Mal servicio internet/ se cae/ lento/ falla,Mal servicio Wifi	SANTIAGO	GERENTE COMERCIAL
NcVEuUIZklo6	PYME	Mas	SANTIAGO	Mujer	7	PORQUE NO TENGO PROBLEMA CON ELLOS QUE NO FALLA, NO TIENE PROBLEMAS TODO MARCHA BIEN.	No ha tenido problemas/ conforme/ todo bien	PROVIDENCIA	JEFE DE ADMINISTRACIÓN Y FINANZAS
WFJE30WxdC2Y	PYME	MV	REGIONES	Hombre	6	PORQUE EL SERVICIO ES BUENO EN LA VELOCIDAD DEL INTERNET PERO A VECES SE DESCONECTA, SE CORTA, PERO NO ES OPTIMO	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable	SAN PEDRO DE ATACAMA	ADMINISTRADOR
Iap4mrz7SDHi	PYME	AV	REGIONES	Hombre	6	PORQUE NECESITO QUE ME DEN UN RE FINANCIAMIENTO DE LAS COSAS QUE TENGO CONTRATADAS Y TODAVIA NO PASA, QUE LAS OFERTAS QUE ME HAN DADO SON REPACTACIONES Y REPACTACIONES Y ESO ES LO QUE QUIERO, QUIERO  DISMINUIR EL COSTO DE LOS PROYECTOS QUE TENGO AHORA Y ESO TODAVIA NO PASA.	Es caro/ planes caros,No solucionan problemas	TACHIRABA	GERENTE DE OPERACIONES
cKc2NqsCt6sk	MICRO	Mas	SANTIAGO	Mujer	5	PORQUE COLAPSA MUY RÁPIDAMENTE, HAY HORARIOS EN QUE ESTA MUY LENTO, A VECES CUESTA CONECTARSE. ME REFIERO A QUE NO ENTRA EL INTERNET, UNO ESTA TRABAJADO A VECES Y NO ENTRA SE QUEDA PARADO Y SE SUPONE QUE LA CONTRATACIÓN PARA 5 O MAS PUERTOS O MAS. FALTA DE INFORMACIÓN ADECUADA, CUANDO HAY OFERTAS BUENAS, NO TRABAJAN CON ESA PORTABILIDAD, LE QUITAN INFORMACIÓN Y LO QUE TENEMOS NOS NOS LLEGA LAS OFERTAS ADECUADAS.	Se cae el sistema/ tiene problemas con el sistema,Mal servicio internet/ se cae/ lento/ falla	LAS CONDES	DIRECTORA EJECUTIVA
5vM9yvQRHwcp	PYME	Mas	SANTIAGO	Hombre	5	ESTOY A CONECTE AL CORTE, ES INTERMITENTE, EN LO QUE ES INTERNET, NO SOLAMENTE ESO.	Mal servicio internet/ se cae/ lento/ falla	SANTIAGO CENTRO SUR	ENCARGDO DE PROYECTO
lxgCrxMzN5id	MICRO	MV	SANTIAGO	Mujer	7	PORQUE ES BUENO SERVICIO PORQUE ATIENDEN RÁPIDO ESPECÍFICAMENTE EN RESPONDER LAS INQUIETUDES QUE VAMOS NECESITANDO.	Buen servicio/ eficiente,Atención rápida	PROVIDENCIA	JEFE DE CONTABILIDAD
ZAURHthukGdX	PYME	AP	REGIONES	Hombre	7	"PORQUE EL SERVICIO HA SIDO BUENO; EN LA CONSTANCIA DEL SERVICIO, NUNCA NOS HA DADO PROBLEMAS Y EN MOMENTOS QUE HEMOS TENIDO ALGÚN IMPREVISTO, ENTEL LLEGA RÁPIDAMENTE Y LO SOLUCIONAMOS EN EL MISMO INSTANTE CASI."	Buen servicio/ eficiente,Soluciones rápidas	TEMUCO	NA
Ev2fNAHPCCoh	PYME	Mas	SANTIAGO	Mujer	4	PORQUE EL SERVICIO FUNCIONA PERO SE CAE Y ES LENTO EN LA VELOCIDAD DE LA BANDA ANCHA	Mal servicio internet/ se cae/ lento/ falla,Se cae el servicio/ se corta/ intermitente	LAS CONDES	DIRECTORA DE GESTIÓN
5QrjPv4s1kdy	PYME	MV	REGIONES	Mujer	6	PORQUE SIEMPRE HAY DE PRONTO SE CAE EL SISTEMA SOBRE TODO EN LA TELEFONÍA MÓVIL, PORQUE A VECES SE SATURA O SE CAE O NO TENEMOS RED, NO TENEMOS LINEA O A VECES ES DEMASIADO LENTO	Se cae el sistema/ tiene problemas con el sistema,Mal servicio de telefonía/ se cortan las llamadas	IQUIQUE	NA
4F10PmkER94a	GGEE	AV	SANTIAGO	Hombre	6	ES BUENO PERO LE FALTA UN POCO, EL SERVICIO ES BUENO PERO NO HEMOS TENIDO PROBLEMAS PERO LE FALTA UN POCO (NO DA MAS INFORMACIÓN)	Buen servicio/ eficiente	LAS CONDES - SANTIAGO	ADMINISTRADOR DE SISTEMAS
9DAFLH8DxJ3c	PYME	MV	SANTIAGO	Hombre	3	PORQUE HE TENIDO SERIOS PROBLEMAS CON LA TELEFONÍA FIJA, EN EL ÁREA DEL SOPORTE PARA PODER REALIZAR LLAMADAS TELEFÓNICAS A RED FIJA. LA PORTABILIDAD Y NO ENTREGARON LA VENTANA DE CAMBIO A LA FECHA QUE DEBÍA, SE DEMORARON MAS DE 1 MES EN HACERLO.	Mal servicio de telefonía/ se cortan las llamadas,Demora en soluciones	SANTIAGO	JEFE DE FINANZAS
NZr9Xx3Q1jhm	MICRO	MV	REGIONES	Mujer	6	PORQUE EL SERVICIO ES DE MUY BUENA CALIDAD EN LOS APARATOS QUE ELLOS INSTALAN Y MIRA ESO DE LA INTERMITENCIA Y LA LENTITUD ES ULTIMO ENTONCES YO CONSIDERO QUE ENTEL ES UNA DE LAS MEJORES COMPAÑÍAS DE CHILE, PERO ÚLTIMAMENTE HA ESTADO CON MUCHA INTERMITENCIA EN EL SERVICIO Y EN EL ANCHO DE LA BANDA EN EL FONDO DIGAMOS COMO QUE ANDE RÁPIDO Y ESO, TANTO LA TELEFONÍA COMO EL INTERNET	Buen servicio/ eficiente,Buena compañía/ la mejor	CALAGANTE	ASISTENTE GERENCIA
oBjCB8n5lxvt	PYME	MV	SANTIAGO	Hombre	7	PORQUE NO HE TENIDO NINGÚN PROBLEMA CON ELLOS NUNCA	No ha tenido problemas/ conforme/ todo bien	SANTIAGO LAS CONDES	NA
4t5noLKax1Dg	PYME	MV	REGIONES	Hombre	4	"PORQUE TIENE MALA SEÑAL Y EL INTERNET ES LENTO; TODO PARA BAJAR LOS CORREOS, PARA NAVEGAR TODO ES LENTO, DESCARGAS LENTAS."	Mal servicio internet/ se cae/ lento/ falla,Mala señal	QUINTA DEL TILCOCO	NA
HKC1VMHVhXQh	PYME	MV	SANTIAGO	Hombre	6	PORQUE TENEMOS UN BUEN SERVICIO PERO ALGUNAS COSAS Y DETALLES NO SE HAN CUMPLIDO Y QUE SI SON MENORES. EN QUE ES ESTABLE, ES RÁPIDO Y QUE EN ESO ESTAMOS SATISFECHO, NOSOTROS ELIMINAMOS LA CAJA ANTERIOR Y SE HAN DEMORADO MUCHO EN RECICLAR LOS EQUIPOS PERO POR ESO NO HAY PROBLEMA. QUE SE MANTIENE LA CONEXIÓN DE FORMA PERMANENTE Y EN GENERAL TENEMOS BUENA CAPACIDAD PARA REPRODUCIR ARCHIVOS MUY GRANDES	Buen servicio/ eficiente	PROVIDENCIA	GERENTE DE ADMINISTRACIÓN Y FINANZAS
1iiQ7kkBxMHt	GGEE	MP	SANTIAGO	Hombre	7	"NO HEMOS TENIDO MAYORES PROBLEMAS CON ELLOS; NO HEMOS TENIDO PROBLEMAS CON ELLOS, EN GENERAL PUES NO HEMOS TENIDO PROBLEMAS CON ELLOS EN CUANTO A LA COBERTURA, NO SE CORTA LOS SERVICIOS NI NADA DE ESO POR EL MOMENTO"	No ha tenido problemas/ conforme/ todo bien,Servicio estable/ no se cae,Buena cobertura	SANTIAGO	JEFE DE INFORMÁTICA
rhVrqgNSYgWK	PYME	Mas	SANTIAGO	Hombre	7	POR QUE ESTÁN SIEMPRE PREOCUPADOS DE UNO, SI PASA ALGO LO RESUELVEN RÁPIDO LO TRAMITAN SON GESTORES Y EJECUTORES.	Soluciones rápidas,Buen servicio de los ejecutivos/ apoyo/ atención	PROVIDENCIA SANTIAGO	DIRECTOR Y DUEÑO
S8z1d8MOewjf	GGEE	AV	REGIONES	Hombre	7	PORQUE TODO HA FUNCIONADO BIEN ES RÁPIDO EL SERVICIO, ATIENDEN RÁPIDO, CUANDO HAY PROBLEMAS LO SOLUCIONAN AL INSTANTE, LA COMUNICACION ES MUY FLUIDA, TENEMOS TRES EJECUTIVOS QUE NOS TRATAN MUY BIEN.	Buen servicio/ eficiente,Buena atención/ amables	TODO EL NORTE DESDE ANTOFAGASTA HASTA COQUIMBO	NA
cW8hkbvJr8wW	MICRO	Mas	SANTIAGO	Mujer	7	PORQUE NO HEMOS TENIDO NINGÚN PROBLEMA DE NINGÚN TIPO.	No ha tenido problemas/ conforme/ todo bien	SANTIAGO	DUEÑA
2Yk9vtEgKNxr	PYME	MP	SANTIAGO	Hombre	5	PORQUE NO DAN RESPUESTA CUANDO UNO LO NECESITA NO DAN DETALLES TE ESTOY DANDO UNA INFORMACIÓN QUE ES FIJA	Falta información,Demora en soluciones	MIÑOA	GERENTE GENERAL
HV2Gy05MdLjI	MICRO	Mas	SANTIAGO	Mujer	6	PORQUE EN GENERAL RESPONDEN BIEN, Y HABITUALMENTE FUNCIONAN BIEN. HEMOS TENIDO PROBLEMAS QUE SE HA DESCONECTADO EL CABLE POR PROBLEMAS FÍSICOS  AFUERA, HAN LLEGADO PRONTO, HAN RESUELTO RÁPIDO. SI UNO LLAMA AL CALL CENTER, ATIENDEN BIEN, DE BUENA MANERA, DAN RESPUESTAS PRONTO.	Funciona bien,Soluciones rápidas,Buen servicio de los ejecutivos/ apoyo/ atención	PROVIDENCIA	NA
0Ez4rU8V5D0H	PYME	Mas	SANTIAGO	Hombre	7	PORQUE ME DAN EL SERVICIO QUE YO NECESITO, EL PRECIO, CALIDAD, EN BASE A LOS REQUERIMIENTOS MÍNIMOS QUE YO NECESITO, UN INTERNET ESTABLE Y UN INTERNET ESTABLE ES, QUE ME GENERA SEGURIDAD.	Buen servicio/ eficiente,Buenos precios,Buen servicio de internet/ rápido/ estable	SANTIAGO	GERENTE COMERCIAL.
Dd3ypWHR7Ct8	PYME	Mas	SANTIAGO	Hombre	7	"CONECTIVIDAD, RAPIDEZ Y EFICIENCIA; SE HA PRESENTADO ALGÚN INCONVENIENTE Y EN MENOS DE 3 O 4 HORAS YA TENGO INFORMACIÓN, EN MENOS DE 2 HORAS YA ESTÁ HECHO EL ARREGLO."	Soluciones rápidas,Buena señal,Servicio rápido	LA FLOIDA	DUEÑO
QtBj7rnrK9py	PYME	Mas	SANTIAGO	Hombre	5	PORQUE HAN HABIDO PROBLEMAS EN TEMA DE CONECTIVIDAD Y QUE HAY PROBLEMAS EN LA INFRAESTRUCTURA, PORQUE NO PUDIERON AUMENTAR LA VELOCIDAD DE SISTEMA. NOSOTROS NECESITO MAS ANCHO DE BANDA PERO ELLOS NO LO PUEDEN PROVEER POR UN PROBLEMA DE INFRAESTRUCTURA, NO SE PUEDE INSTALAR MAS ESTRUCTURA EN EL EDIFICIO	Problemas de conectividad/ conexión/ comunicación,Servicio lento	SANTIAGO, COMUNA SANTIAGO	GERENTE
oVoTjnzFtD8G	PYME	MP	REGIONES	Hombre	6	PRESTA UN BUEN SERVICIO PERO NUNCA PERFECTO, EN TODO NO TENGO NINGÚN PROBLEMA CON ELLOS, ME PRESTAN EL SERVICIO Y ME PERMITEN TRABAJAR, NO.	Buen servicio/ eficiente	ÑIQUÉN	ADMINISTRADOR
b9LrYpxI9t13	PYME	MP	REGIONES	Hombre	6	FALTA ALGO PARA SER PERFECTO, EN QUE NO ME DEJARON BIEN CONECTADO BIEN LA LINEA INTERNA FUNCIONAN TODAS LA LINEAS PERO NO ME DEJARON LA CENTRAL DONDE NOSOTROS NECESITABAMOS QUE ESTUVIERA	No es perfecto/ podría ser mejor	CALCAHUANA	NA
XI8AcYI7hbXI	GGEE	AV	REGIONES	Hombre	7	NO HEMOS TENIDO PROBLEMAS CON ELLOS. NO HEMOS TENIDO PROBLEMAS NI CON EL SERVICIO NI CON EL TROLADOR, TRATO CON EL EJECUTIVO. CONSIDERO QUE ENTREGAN UN SERVICIO ESTABLE, ESO ES LO MAS IMPORTANTE EN ESTE NEGOCIO.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente	METROPOLITANA	NA
PglVh5XLk8QJ	PYME	MP	SANTIAGO	Hombre	5	PORQUE EL SERVICIO A VECES SE CAE, SE PONE LENTO, EN INTERNET.	Mal servicio internet/ se cae/ lento/ falla,Se cae el servicio/ se corta/ intermitente	PROVIDENCIA	GERENTE GENERAL
7oo3e2LImvgK	PYME	Mas	REGIONES	Hombre	5	PORQUE NO TENGO MUCO CONTACTO CON LA ASISTENTE, ES DECIR CON EJECUTIVOS DE VENTAS O DE ATENCIÓN AL CLIENTE.	Mal servicio de los ejecutivos/ atención/ contacto	CONCEPCIÓN	NA
eWiHzJ3WZMXm	PYME	Mas	REGIONES	Hombre	7	"PORQUE EL SERVICIO ES ESTABLE PERMANENTE Y DE BUENA CALIDAD ES LO QUE CONTRATE, Y NO ES LA MISMA EXPERIENCIA QUE TUVE  CON LA COMPAÑÍA ANTERIOR; NO SUFRE CORTES, NO SUFRE INTERRUPCIONES NI BAJAS DE VELOCIDAD AMBOS SERVICIOS, PERO ESPECIALMENTE HOY EN DÍA EL INTERNET"	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable	VIÑA DEL MAR	SOCIO Y ABOGADO SENIOR DE LA EMPRESA
4yyqsHu48ooX	PYME	Mas	SANTIAGO	Hombre	7	PORQUE NO TENGO PROBLEMA, FUNCIONA BIEN, CUMPLE MIS EXPECTATIVAS, QUE NO SE CAIGA LA LINEA, QUE ESTE OPERATIVA PRINCIPALMENTE	No ha tenido problemas/ conforme/ todo bien,Funciona bien,Buen servicio/ eficiente	SANTIAGO	GERENTE DE OPERACIONES
vE5p4jAHzFQC	PYME	Mas	SANTIAGO	Hombre	7	PORQUE TODO ME FUNCIONA BIEN CON EL, TODO FUNCIONA BIEN, ME LLEGAN LAS CUENTAS, TENGO INTERNET MUY BUENO PERMANENTEMENTE PORQUE ANTES CON GTD TENÍAMOS INTERNET INTERMITENTE AHORA TENGO INTERNET PERMANENTE SIEMPRE TENGO, ENTONCES PUEDO MANDAR, LO MIO ES DE ARQUITECTURA PODEMOS MANDAR PROYECTOS GRANDES, PODEMOS RECIBIR PROYECTOS A ESO ME REFIERO, NO TENGO NINGÚN PROBLEMA.	Funciona bien,Buen servicio de internet/ rápido/ estable	SANTIAGO ASUNCIÓN	DUEÑO
